"MuiTypography-root href","MuiBox-root src","MuiTypography-root","MuiTypography-root 2","MuiStack-root","MuiStack-root 2","MuiStack-root 3","MuiBox-root"
"https://emploitic.com/entreprises/narimax-technologies/offres-d-emploi/informatique-telecom-internet/marketing-manager-475349adce6de38c5b2a24ec","https://emploitic.com/images/sectors/informatique.jpg","Marketing Manager","NARIMAX TECHNOLOGIES","Télétravail","23 March","Débutant / Junior (1 À 2 Ans)","<p>We're Hiring | Remote Marketing Manager</p><p>NARIMAX is looking for a driven and creative Marketing Manager to join our team remotely. If you're passionate about digital marketing and know how to turn strategy into results — we want to hear from you.</p><p></p><p>Location: Fully remote ⏰ Type: F"
"https://emploitic.com/entreprises/ins-green-plast/offres-d-emploi/distribution-commerce/community-manager-d685606b393037e24614ca68","https://emploitic.com/images/sectors/commerce.jpg","Community Manager","INS Green Plast","Alger, Algérie","23 March","Confirmé / Expérimenté (1 À 2 Ans)","<p><strong>Mission principale&nbsp;</strong></p><p>∙ De velopper la pre sence et l’image de l’entreprise sur les re seaux sociaux, ge rer la&nbsp; communication digitale et assurer l’animation des communaute s en ligne. ∙ Responsabilite s principales&nbsp;</p><p>∙ Ge rer les comptes de l’entreprise"
"https://emploitic.com/entreprises/cybertech/offres-d-emploi/informatique-telecom-internet/informaticien-reseau-et-systeme-c6a1836edfb51f50043d8f4c","https://emploitic.com/images/sectors/informatique.jpg","Informaticien Réseau Et Système","cybertech","Oran, Algérie (Hybride)","23 March","Manager / Responsable Département (Sans Expérience)","<h3>Description:</h3><p>Nous recherchons un Informaticien Réseau et Système passionné et dynamique pour rejoindre notre équipe à Oran, Algérie. Ce poste en CDI s'adresse aussi bien aux jeunes diplômés qu'aux professionnels expérimentés, désireux de contribuer activement à la gestion et à l'optimisat"
"https://emploitic.com/offres-d-emploi/services/commerciale-f63d5d8ec0306e6803999c93","https://emploitic.com/images/sectors/services.jpg","Commercial(e)","Entreprise anonyme","Annaba, Daïra Annaba, Annaba, Algérie","23 March","Confirmé / Expérimenté (1 À 2 Ans)","<p><strong>A</strong>gence de voyage dynamique basée à Annaba, recrute pour renforcer son équipe :</p><h3>🔹 1. Commercial(e) – Agence de voyage</h3><p><strong>Missions :</strong></p><ul><li><p>Développer le portefeuille clients (B2C / B2B)</p></li><li><p>Proposer et vendre des offres de voyage (bil"
"https://emploitic.com/entreprises/aura-group/offres-d-emploi/distribution-commerce/media-buyer-16f07e131575713464a4bd0e","https://emploitic.com/images/sectors/commerce.jpg","Media buyer","Aura Group","Oran, Algérie (Hybride)","23 March","Débutant / Junior (Moins D’un An)","<h3>Description:</h3><p>Nous recherchons un Media Buyer passionné et dynamique pour rejoindre notre équipe marketing à Oran, Algérie. Ce poste en CDI s'adresse aussi bien aux débutants qu'aux professionnels ayant jusqu'à 2 ans d'expérience, désireux de développer leurs compétences dans le domaine de"
"https://emploitic.com/offres-d-emploi/industries/deleguee-medico-commercial-cec0df333ad84725bb62357b","https://emploitic.com/images/sectors/industries.jpg","Délégué(e) Médico-Commercial","Entreprise anonyme","Oran, Algérie (Hybride)","23 March","Confirmé / Expérimenté (1 À 2 Ans)","<h3>Description:</h3><p>Laboratoire Pharmaceutique recherche un/une Déléguée Médico-Commerciale dynamique et expérimentée pour rejoindre ces équipes de la promotion médicale dans plusieurs villes d'Algérie, notamment Oran, Chlef, Tizi Ouzou, Blida, Constantine et Sétif. Le profil idéal possède entre"
"https://emploitic.com/offres-d-emploi/banque-assurance-finance/charge-de-marketing-et-communication-464ad7e86a42eadee308015b","https://emploitic.com/images/sectors/finance.jpg","Chargé de Marketing et Communication","Importante Banque","Alger, Algérie","23 March","Débutant / Junior (1 À 2 Ans)","<h3 class=""spaced"" style=""color: #333;"">Présentation de l’entreprise </h3>
<p>    - Importante Banque</p><ul>
</ul>
<h3 class=""spaced"" style=""color: #333;"">Profil recherché</h3>
<ul>
<li>Diplôme d'Etudes Supérieure dans les filières : Marketing et Communication /Relations Publics.</li><li>Résidant à"
"https://emploitic.com/entreprises/yassir/offres-d-emploi/informatique-telecom-internet/event-and-operations-coordinator-2ee188cd4dac41cb6fd05afc","https://emploitic.com/images/logos/arn:eu-west-1:oss::301c710056ce95e9a48a8380:logo:66299d16b5d95b7345366ec1","Event and Operations Coordinator","Yassir","Alger, Algérie","23 March","Débutant / Junior (1 À 2 Ans)","<p><strong>À propos de Yassir :</strong></p>Yassir est la super application leader dans le domaine des services à la demande, opérant de manière prédominante dans la région du Maghreb. Yassir a pour mission de révolutionner la manière dont les services quotidiens sont accessibles.<br>Actuellement im"
"https://emploitic.com/entreprises/yassir/offres-d-emploi/informatique-telecom-internet/community-manager-322bb2b02ac035fb3649ab7e","https://emploitic.com/images/logos/arn:eu-west-1:oss::301c710056ce95e9a48a8380:logo:66299d16b5d95b7345366ec1","Community Manager","Yassir","Alger, Algérie","19 March","Débutant / Junior (1 À 2 Ans)","<p></p><p><strong>À propos de Yassir :</strong></p><p>Yassir est la super application leader dans le domaine des services à la demande, opérant de manière prédominante dans la région du Maghreb. Yassir a pour mission de révolutionner la manière dont les services quotidiens sont accessibles.</p>Actue"
"https://emploitic.com/entreprises/laboratoire-pharmaceutique-national/offres-d-emploi/industries/delegue-e-hospitalier-acfc6f067d7c957e4c61dafe","https://emploitic.com/images/logos/arn:eu-west-1:oss::4b2b6ba1a2aa0b5bfff1d73c:logo:6629ca90b5d95b7345368c43","Délégué (e) Hospitalier","Kalos Beauty and Youth","Constantine, Algérie","18 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description du poste</h3><p>Lieu de travail : Constantine </p><p>Taches : <br>• Assurer la promotion des gammes de produit auprès des professionnels de santé ( centres de santé, hôpitaux et cliniques…).<br>• Organiser et négocier la présence des marques  selon la stratégie médicale définie par l"
"https://emploitic.com/entreprises/intaj-mohtawayat/offres-d-emploi/informatique-telecom-internet/digital-marketing-specialist-d75e5e353ac310ca16cdef06","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:551e5f4c-63ff-41b3-8aaf-b8017dfe461b:logo:69a4e75ff761112229a94d08","Digital Marketing Specialist","Intaj Mohtawayat","Alger, Algérie","18 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>À propos de l'entreprise :</h3><p><strong>INTAJ</strong> est une entreprise spécialisée dans la création et le développement de solutions numériques avancées, centrée sur l’intelligence artificielle (IA) et l’innovation technologique. Elle conçoit des applications, plateformes digitales et outil"
"https://emploitic.com/offres-d-emploi/services/responsable-marketing-5bfa9bd0c2ab41416130757b","https://emploitic.com/images/sectors/services.jpg","Responsable Marketing","Entreprise anonyme","Rouiba, Daïra Rouiba, Alger, Algérie","18 March","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong><u>Mission principale</u></strong></p><p>Le Responsable Marketing a pour mission de <strong>définir, planifier et mettre en œuvre la stratégie marketing de l’entreprise</strong> afin de développer la notoriété de la marque, promouvoir les produits cosmétiques et contribuer à l’augmentatio"
"https://emploitic.com/entreprises/al-baraka-bank/offres-d-emploi/banque-assurance-finance/smm-content-creator-dac9b129f61955f9448e1ccc","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:bed2e7a1-c623-4daa-a553-a3f584738119:logo:68922687e26f70a8d868f319","SMM & Content Creator","Al-Baraka Bank","Alger, Algérie","18 March","Confirmé / Expérimenté (6 À 10 Ans)","<h3>Description:</h3><p>Nous recherchons un(e) SMM &amp; Content Creator confirmé(e) pour rejoindre notre équipe de la Direction Marketing. </p><h3>Responsabilités:</h3><p>Définir et mettre en oeuvre un plan social media alignée avec la stratégie de communication de la direction communication</p><p>"
"https://emploitic.com/entreprises/al-baraka-bank/offres-d-emploi/banque-assurance-finance/digital-martketing-web-specialist-9d0b5cce78e430ade4ac3f9e","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:bed2e7a1-c623-4daa-a553-a3f584738119:logo:68922687e26f70a8d868f319","Digital Martketing & Web Specialist","Al-Baraka Bank","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie","18 March","Confirmé / Expérimenté (6 À 10 Ans)","<h3>Description:</h3><p>Nous recherchons un Digital Marketing &amp; Web Specialist confirmé pour rejoindre notre équipe de la Direction Marketing.</p><h3>Responsabilités:</h3><p>• Emailing (création et gestion de campagnes)</p><p>• Campagnes SMS</p><p>• Sponsoriser les publications sur les réseaux s"
"https://emploitic.com/entreprises/al-baraka-bank/offres-d-emploi/banque-assurance-finance/senior-graphic-motion-designer-2b1ab89dd75eb63292cde2fa","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:bed2e7a1-c623-4daa-a553-a3f584738119:logo:68922687e26f70a8d868f319","Senior Graphic & Motion Designer","Al-Baraka Bank","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie","18 March","Confirmé / Expérimenté (6 À 10 Ans)","<h3>Description:</h3><p>Nous recherchons un Senior Graphic &amp; Motion Designer talentueux et expérimenté pour rejoindre notre équipe Marketing.</p><h3>Responsabilités:</h3><p>• Concevoir et produire des vidéos motion design (branding, réseaux sociaux, publicité, corporate, promotion services..)</p"
"https://emploitic.com/entreprises/al-baraka-bank/offres-d-emploi/banque-assurance-finance/community-manager-b3feeb47d4996ae927bcad00","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:bed2e7a1-c623-4daa-a553-a3f584738119:logo:68922687e26f70a8d868f319","Community Manager","Al-Baraka Bank","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie","18 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Community Manager confirmé pour rejoindre notre équipe Marketing.</p><h3>Responsabilités:</h3><p>• Excellente connaissance des communautés web : codes socioculturels, langage, acteurs influents et plateformes d’échange.</p><p>• Maîtrise des réseaux sociaux"
"https://emploitic.com/entreprises/al-baraka-bank/offres-d-emploi/banque-assurance-finance/charge-de-relations-presse-partenariats-et-sponsoring-0afd53296a56171d008e159b","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:bed2e7a1-c623-4daa-a553-a3f584738119:logo:68922687e26f70a8d868f319","Chargé de Relations Presse, Partenariats et Sponsoring","Al-Baraka Bank","Bab Ezzouar, Daïra Dar El Beïda, Alger, Algérie","18 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Chargé de Relations Presse, Partenariats et Sponsoring confirmé pour rejoindre notre équipe Marketing.</p><h3>Responsabilités:</h3><ul><li><p>Développer et entretenir des relations avec les médias (presse écrite, TV, radio et médias digitaux).</p></li><li>"
"https://emploitic.com/entreprises/vert-tech/offres-d-emploi/autres/community-manager-63c4cefbc73f76cdd765208f","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:9f552468-32de-402d-927e-80ec6a1710ae:logo:6970a517f7611122295faeb6","Community Manager","EURL VERT TEC","Alger, Algérie","16 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Community Manager confirmé pour rejoindre notre équipe dynamique. Le candidat idéal possède entre 3 et 5 ans d'expérience dans les domaines du marketing, de la communication, de la création et du design, et est capable de gérer efficacement la présence dig"
"https://emploitic.com/entreprises/cosmos-travel/offres-d-emploi/services/agent-de-voyage-808e11d4a933c899a7c68984","https://emploitic.com/images/sectors/services.jpg","Agent De Voyage","Cosmos Travel","Kolea, Daïra Koléa, Tipaza, Algérie","16 March","Jeune Diplômé (Sans Expérience)","<p>assistant(e) agence de voyage <br><br>elaboration des divers services et taches du bureau (hottelerie - billeterie - dossier visa...) <br><br>le travail se feras dans un poste respectable et élaborable pour une femme avec une assistance direct avec le directeur pour une bonne orientation <br><br>"
"https://emploitic.com/entreprises/intaj-mohtawayat/offres-d-emploi/informatique-telecom-internet/project-manager-digital-c87c17262b82ac24ee84fb63","https://recruiter.emploitic.com/api/v2/photo/logo/arn:local:oss:emploitic:551e5f4c-63ff-41b3-8aaf-b8017dfe461b:logo:69a4e75ff761112229a94d08","Project Manager Digital","Intaj Mohtawayat","Alger, Algérie","15 March","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong>Description de l'entreprise</strong></p><p><strong>SARL INTAJ</strong> est une entreprise spécialisée dans la <strong>recherche et le développement en IA</strong>. <strong>INTAJ</strong> s'engage à fournir des <strong>solutions adaptées aux entreprises et aux besoins sociétaux</strong>.</"
"https://emploitic.com/entreprises/laboratoire-pharmaceutique-national/offres-d-emploi/industries/delegue-commercial-visiteur-pharmaceutique-24dfe1461a2bcf2afa23c4b8","https://emploitic.com/images/logos/arn:eu-west-1:oss::4b2b6ba1a2aa0b5bfff1d73c:logo:6629ca90b5d95b7345368c43","Délégué Commercial / Visiteur Pharmaceutique","Kalos Beauty and Youth","Alger, Algérie","11 March","Confirmé / Expérimenté (1 À 2 Ans)","<p><span style=""font-size: 1rem;"">Entreprise spécialisée dans la production des produits parapharmaceutiques (Dermo-cosmétique, compléments alimentaires, et OTC) recrute un/e Délégué commercial (VP) sur la région Est/Ouest/Centre.</span><br></p><h3 class="""">Missions du poste : </h3><ul><li>Prospecti"
"https://emploitic.com/entreprises/sarg/offres-d-emploi/energie-mines-matiere-premiere/logistique-cadre-db74cd59c11459f65a133e8f","https://emploitic.com/images/logos/arn:eu-west-1:oss::c086dad6f91bde0977f25c3b:logo:6629b082b5d95b7345367c73","Logistique Cadre","RB Gaz","Daïra Hammam Bou Hadjar, Aïn Témouchent, Algérie","11 March","Confirmé / Expérimenté (3 À 5 Ans)","<h3>Description:</h3><p>Nous recherchons un Logistique Cadre confirmé pour rejoindre notre équipe dynamique à Hammam Bou Hadjar, Aïn Témouchent. Le candidat idéal possède entre 1 et 5 ans d'expérience dans la gestion logistique, avec un profil polyvalent alliant compétences en direction générale, co"
"https://emploitic.com/entreprises/dynamics/offres-d-emploi/services/community-manager-81c9a4ed5ff6532eebadb51a","https://emploitic.com/images/logos/arn:eu-west-1:oss::60f77dc95d19706f24b90f04:logo:68e4e337ed1acb1f9820c9ad","Community manager","Dinamique","Alger, Algérie","11 March","Confirmé / Expérimenté (3 À 5 Ans)","<p><strong data-start=""369"" data-end=""391"" style=""font-size: 1rem;"">Mission principale</strong></p><p data-start=""392"" data-end=""607"">Le Community Manager est chargé de gérer et d’animer les réseaux sociaux de l’entreprise afin de développer la visibilité de la marque, renforcer l’engagement de la c"
"https://emploitic.com/entreprises/faderco-spa/offres-d-emploi/industries/assistante-back-office-et-recouvrement-607529f45eb3e5939ec366bf","https://emploitic.com/images/logos/arn:eu-west-1:oss::f9a85715437aa5b60e82cb0c:logo:68c80a832f8de9c914610a07","Assistant(e) Back office et Recouvrement","Faderco SPA","Algérie","11 March","Débutant / Junior (1 À 2 Ans)","<h3>Description:</h3><p>Nous recherchons un(e) Assistant(e) Back office et Recouvrement dynamique et rigoureux(se) pour rejoindre notre équipe ; Ce poste s'adresse à un profil débutant ou junior, avec une expérience de 1 à 2 ans dans le domaine.</p><h3>Responsabilités:</h3><ul><li><p>Assurer le suiv"
